ID;PLZ;Region;Strassenname;Anzahl_Mitarbeiter;Verkaufsflaeche;Jahresumsatz;longitude;latitude
3129;97688;Bad Kissingen;Hartmannstr. 32;12516;43806.0;6258.0;10.0848222;50.202121399999996
3130;97737;Gemünden;Würzburger Str. 56;262920;525840.0;87640.0;9.6775619;50.0610066
3131;97762;Hammelburg;Kissinger Str. 52;272397;544794.0;90799.0;9.8956599;50.1150813
3132;99510;Apolda;Buttstädter Str. 3;131544;657720.0;65772.0;11.515220800000002;51.031126
3133;98646;Hildburghausen;Am Friedhof 2;169182;507546.0;56394.0;10.7311795;50.434787899999996
3134;97816;Lohr am Main;Rexrothstr. 2;188040;470100.0;94020.0;9.5785831;50.001713200000005
3135;97753;Karlstadt;Gemündener Str. 8-10;18810;50160.0;6270.0;9.7671024;49.96711819999999
3136;98724;Neuhaus/ Rennweg;Eisfelder Str. 29;18816;84672.0;9408.0;11.1350014;50.5075279
3137;97422;Schweinfurt-Steinberg;An der Turngemeinde 2;94110;423495.0;47055.0;10.2323669;50.0608482
3138;97421;Schweinfurt-Musikerviertel;Niederwerrner Str. 93;235350;392250.0;78450.0;10.2096134;50.04801810000001
3139;97440;Werneck;Am Eschenbach 4;160089;320178.0;53363.0;10.116397300000001;50.00415599999999
3140;97493;Bergrheinfeld;Schweinfurter Str. 131;56520;188400.0;18840.0;10.1878742;50.017621399999996
3141;97526;Sennfeld;Felix Wankel Str. 2;141345;282690.0;47115.0;10.2442017;50.03515429999999
3142;97225;Zellingen;Am Güßgraben 2;160242;534140.0;53414.0;9.8152945;49.91062720000001
3143;97828;Marktheidenfeld;Georg-Mayr-Str. 28;56574;169722.0;18858.0;9.6014838;49.8537274
3144;97453;Schonungen;Sandäcker 1;226368;452736.0;75456.0;10.3111351;50.0434889
3145;97469;Gochsheim;Industriestr. 20B;28305;66045.0;9435.0;10.267439999999999;50.025490000000005
3146;96450;Coburg;Kanonenweg 15A;69212;311454.0;34606.0;10.9621007;50.26739569999999
3147;97877;Wertheim-Bestenheid;Breslauer Str. 6;75528;264348.0;37764.0;9.5030474;49.7808839
3148;96472;Rödental;Schafsteg 21;226656;604416.0;75552.0;11.053590199999999;50.2959886
3149;97437;Haßfurt;Hofheimer Str. 48/50;176344;793548.0;88172.0;10.5172186;50.0410529
3150;96465;Neustadt/ Coburg;Halskestr. 5;66150;132300.0;22050.0;11.1133808;50.3211257
3151;96450;Coburg;Ketschendorfer Str. 122;12604;50416.0;6302.0;10.972234599999998;50.2417621
3152;96515;Sonneberg;Ernst-Moritz-Arndt-Str. 50;283680;472800.0;94560.0;11.181374;50.35478320000001
3153;97209;Veitshöchheim;Am Geisberg 23;141885;236475.0;47295.0;9.8931287;49.82819780000001
3154;97273;Kürnach;Am Wachtelberg;151392;454176.0;50464.0;10.0154181;49.8421623
3155;97082;Würzburg-Zellerau;Mainaustr. 57;12620;50480.0;6310.0;9.896258;49.7961316
3156;96106;Ebern;Carl-Benz-Str. 2;107304;536520.0;53652.0;10.7868513;50.08992429999999
3157;97080;Würzburg-Altstadt;Schweinfurter Str. 8;265188;795564.0;88396.0;9.946894;49.7987042
3158;97475;Zeil am Main;Sander Str. 40;151584;606336.0;75792.0;10.5915268;50.0042005
3159;97076;Würzburg-Lengfeld;Werner-von-Siemens-Str. 62;161109;375921.0;53703.0;9.980161;49.806758200000004
3160;97082;Würzburg-Mainviertel;Leistenstr. 25;132720;464520.0;66360.0;9.9196801;49.7875711
3161;97204;Höchberg;Einsteinstr. 6;284490;853470.0;94830.0;9.8693978;49.7727131
3162;97218;Gerbrunn;Helläcker 1;180234;600780.0;60078.0;9.9772309;49.7807472
3163;96242;Sonnefeld;Frohnlacherstr. 5;284670;569340.0;94890.0;11.1226112;50.2192616
3164;97084;Würzburg-Heidingsfeld;Stuttgarter Str. 24;151872;455616.0;50624.0;9.9437077;49.75671140000001
3165;96342;Stockheim;Industriestr. 17;265860;886200.0;88620.0;11.2882729;50.2951715
3166;97337;Dettelbach;Am Sportplatz 1;164632;576212.0;82316.0;10.1776954;49.8028892
3167;96215;Lichtenfels-Mainau;Mainau 10;139348;487718.0;69674.0;11.0666227;50.1503348
3168;97084;Würzburg-Heuchelhof;Moskauer Ring 5;6336;22176.0;3168.0;9.9587526;49.7383173
3169;96231;Staffelstein;Bamberger Str. 37a;228168;380280.0;76056.0;10.9980461;50.099055799999995
3170;97941;Tauberbischofsheim;Pestalozziallee 29;171180;342360.0;57060.0;9.6566079;49.631715299999996
3171;97353;Wiesentheid;Nikolaus-Fey-Str. 23;57078;142695.0;28539.0;10.3492116;49.7963674
3172;96328;Küps;Weinbergstr. 1A;82472;329888.0;41236.0;11.274056100000001;50.195149799999996
3173;97941;Tauberbischofsheim;Mergentheimer Str. 16;114228;228456.0;38076.0;9.6682754;49.6211255
3174;96317;Kronach;Kehläcker 2;133308;399924.0;66654.0;11.345533300000001;50.23427359999999
3175;96199;Zapfendorf;Oberweg 1;9525;15875.0;3175.0;10.936392699999999;50.0155191
3176;97318;Kitzingen;Johann-Adam-Kleinschroth-Str. 4;50816;228672.0;25408.0;10.154872300000001;49.7297094
3177;96264;Altenkunstadt;Weismainer Str. 15;57186;285930.0;28593.0;11.243713;50.130952799999996
3178;97199;Ochsenfurt;Pestalozzistr. 1A;286020;858060.0;95340.0;10.0740897;49.6618789
3179;96103;Hallstadt;Am Sportplatz 28;238425;556325.0;79475.0;10.8826424;49.9337299
3180;96260;Weismain;Michael Dechant Str. 1;66780;133560.0;22260.0;11.2393478;50.0939285
3181;96049;Bamberg-Gaustadt;Gaustadter Hauptstr. 109;171774;515322.0;57258.0;10.865400300000001;49.9021476
3182;96117;Memmelsdorf;Josef-Fösel-Str. 7;19092;63640.0;6364.0;10.965752;49.937584
3183;96052;Bamberg;Villachstr. 2;101856;305568.0;50928.0;10.901814199999999;49.9087411
3184;96138;Burgebrach;Treppendorfer Str. 8;267456;445760.0;89152.0;10.7373489;49.8263526
3185;95119;Naila;Kronacher str. 38;105105;350350.0;35035.0;11.6941282;50.3243532
3186;96049;Bamberg;Würzburger Str. 57;267624;624456.0;89208.0;10.885602;49.8754581
3187;95336;Mainleus;Kulmbacher Str. 4;124293;290017.0;41431.0;11.3856648;50.0990435
3188;95326;Kulmbach;Albert-Ruckdeschel-Str. 15;127520;382560.0;63760.0;11.4515619;50.1134451
3189;97980;Bad Mergentheim;Dieselstr. 6;47835;143505.0;15945.0;9.765153;49.49641829999999
3190;95326;Kulmbach;Am Kreuzstein 7-9;108460;325380.0;54230.0;11.4401201;50.10275
3191;97980;Bad Mergentheim;Igersheimer Str. 56;105303;280808.0;35101.0;9.7846269;49.49042799999999
3192;97990;Weikersheim;Talstr. 1;140448;561792.0;70224.0;9.9077019;49.4803597
3193;96114;Hirschaid;Industriestr. 7;166036;664144.0;83018.0;11.0019127;49.8185292
3194;95030;Hof;Leopoldstr. 14;76656;344952.0;38328.0;11.9006246;50.3257804
3195;97215;Uffenheim;Oberzenner Str. 1;210870;492030.0;70290.0;10.2400211;49.5401988
3196;95028;Hof;Christoph-Klaus-Str. 11;115056;306816.0;38352.0;11.9283789;50.318424799999995
3197;95032;Hof;Wunsiedler Str. 4;134274;402822.0;44758.0;11.9180416;50.3041315
3198;95213;Münchberg;August-Horch-Str. 7;259038;518076.0;86346.0;11.7790071;50.202270399999996
3199;91315;Höchstadt/ Aisch;Schlesierstr. 13;83174;374283.0;41587.0;10.804424699999998;49.69549139999999
3200;95512;Neudrossenfeld;Kulmbacher Straße;108800;435200.0;54400.0;11.5000509;50.0213289
3201;91330;Eggolsheim;Weinhütten 1;134442;403326.0;44814.0;11.035071;49.76973710000001
3202;91330;Eggolsheim;Fährtstr. 12;140888;352220.0;70444.0;11.03311;49.76848
3203;91413;Neustadt/ Aisch;Riedweg 10;108902;435608.0;54451.0;10.6022069;49.5790695
3204;91438;Bad Windsheim;Jahnstr. 12;48060;112140.0;16020.0;10.4169816;49.507877
3205;91301;Forchheim;Bügstr. 80;192300;673050.0;96150.0;11.056797;49.7330633
3206;95445;Bayreuth-Roter Hügel;Meranierring 49;38472;115416.0;12824.0;11.5465663;49.95145300000001
3207;95447;Bayreuth;Meranierring 49;134694;336735.0;67347.0;11.5465663;49.95145300000001
3208;95463;Bindlach;Leuschnitzstr. 2;269472;718592.0;89824.0;11.610544699999998;49.9779046
3209;91353;Hausen;Pilatus Campus 6;144405;481350.0;48135.0;11.0440558;49.7012326
3210;95447;Bayreuth;Adolf-Wächter-Str. 1;77040;346680.0;38520.0;11.549554800000001;49.93459439999999
3211;95448;Bayreuth-St.Georgen;Bernecker Str. 26;125229;250458.0;41743.0;11.5963054;49.953919
3212;95447;Bayreuth;Berneckerstrasse;38544;134904.0;19272.0;11.5618007;49.920458700000005
3213;95447;Bayreuth;Leibnizstr. 6;25704;115668.0;12852.0;11.5697086;49.9366217
3214;95444;Bayreuth;Nürnberger Str. 3 a;96420;289260.0;48210.0;11.5916275;49.9358904
3215;95448;Bayreuth-Kreuzstein;Nürnberger Str. 3A;160750;482250.0;80375.0;11.5932167;49.93416320000001
3216;91541;Rothenburg;Erlbacher Str. 48;45024;202608.0;22512.0;10.187151;49.3732125
3217;91074;Herzogenaurach;Ohmstr. 8;154416;360304.0;51472.0;10.886332800000002;49.5785864
3218;91327;Gößweinstein;Balthasar-Neumann-Str. 41A;193080;321800.0;64360.0;11.34328;49.77191679999999
3219;91058;Erlangen-Büchenbach;Mönaustr. 75;280053;653457.0;93351.0;10.949901800000001;49.595104299999996
3220;91056;Erlangen;Moenaustr. 75;9660;25760.0;3220.0;10.949901800000001;49.595104299999996
3221;91056;Erlangen-Alterlangen;Neumühle 4;231912;618432.0;77304.0;10.977100300000002;49.5879385
3222;91052;Erlangen-Innenstadt;Nägelsbachstr. 59;48330;144990.0;16110.0;11.0046159;49.5875619
3223;91058;Erlangen;Dresdnerstr. 21;167596;837980.0;83798.0;10.9876479;49.5785487
3224;90579;Langenzenn;Nürnberger Str. 53;251472;502944.0;83824.0;10.8079916;49.49674
3225;91077;Neunkirchen am Brand;Weyhausenstr. 3;109650;438600.0;54825.0;11.138481500000001;49.60622550000001
3226;90587;Veitsbronn;Fürther Str. 62;154848;361312.0;51616.0;10.893136199999999;49.50400320000001
3227;95100;Selb;Dr.Ludwig-Rieß-Str. 2;232344;774480.0;77448.0;12.1420631;50.1614331
3228;95632;Wunsiedel;Egerstr. 130;280836;936120.0;93612.0;12.021343400000001;50.042936600000004
3229;90427;Nürnberg-Großgründlach;Schweinfurter Str. 26;180824;723296.0;90412.0;11.0141229;49.52334099999999
3230;90556;Cadolzburg;Nürnberger Str. 34;45220;203490.0;22610.0;10.863074000000001;49.466968900000005
3231;91257;Pegnitz;Sauerbruchstr. 34;38772;64620.0;12924.0;11.5388543;49.747084
3232;90765;Fürth-Ronhof;Erlanger Str. 192;223008;594688.0;74336.0;10.9895921;49.4932258
3233;90542;Eckental;Eckentaler Str. 1;84058;378261.0;42029.0;11.203867599999999;49.5763927
3234;90766;Fürth-Hardhöhe;Siemensstr. 41;161700;646800.0;80850.0;10.963057300000001;49.479181
3235;91578;Leutershausen;Steinweg 9;97050;388200.0;48525.0;10.411895900000001;49.2962254
3236;90562;Heroldsberg;Paul-Ehrlich-Str. 2;252408;841360.0;84136.0;11.1519048;49.541216
3237;90427;Nürnberg-Schniegling;Brettergartenstr. 84;181272;815724.0;90636.0;11.026012099999999;49.471186200000005
3238;90763;Fürth-Südstadt;Fronmüllerstr. 12;25904;90664.0;12952.0;10.9905961;49.456577100000004
3239;91522;Ansbach;Rettistr. 1;233208;388680.0;77736.0;10.5670651;49.3134886
3240;90513;Zirndorf;Thomas-Mann-Str. 3;223560;447120.0;74520.0;10.9454646;49.4386969
3241;90425;Nürnberg-Thon;Cuxhavener Str. 2;155568;414848.0;51856.0;11.063563900000002;49.4764536
3242;95478;Kemnath;Bayreuther Str. 22;58356;194520.0;19452.0;11.882331;49.8694342
3243;91522;Ansbach;Nürnberger Str. 66;51888;207552.0;25944.0;10.5860666;49.304254799999995
3244;95615;Marktredwitz;Wölsauer Str. 38;77856;181664.0;25952.0;12.1077504;50.00670539999999
3245;90429;Nürnberg-Eberhardshof;Peyerstr. 23;155760;778800.0;77880.0;11.042519699999998;49.457694599999996
3246;91522;Ansbach;Louis-Schmetzer-Str. 4;84396;421980.0;42198.0;10.5693939;49.295742800000006
3247;90522;Oberasbach;Hainbergstr. 20;97410;243525.0;48705.0;10.9793852;49.4306045
3248;90449;Nürnberg-Gebersdorf;Gebersdorfer Str. 290;116928;311808.0;38976.0;10.9967711;49.43620989999999
3249;90411;Nürnberg-Herrnhütte;Bessemer Str. 17;263169;701784.0;87723.0;11.1110742;49.478119
3250;90431;Nürnberg-Großreuth;St.Gallen-Ring 1;78000;260000.0;26000.0;11.0265661;49.4425088
3251;90429;Nürnberg-Gostenhof;Rohrmannstr. 11;214566;500654.0;71522.0;11.0577064;49.447988200000005
3252;90574;Roßtal;Gewerbering 14;165852;276420.0;55284.0;10.9004653;49.388862599999996
3253;91220;Schnaittach;Nürnbergerstr. 95;78072;195180.0;39036.0;11.3328677;49.551373
3254;90443;Nürnberg;Bahnhofsplatz 9;123652;370956.0;61826.0;11.0816272;49.4463586
3255;90547;Stein;Mühlstr. 43;143220;716100.0;71610.0;11.0076458;49.4165223
3256;90459;Nürnberg;Galgenhofstr. 49;68376;182336.0;22792.0;11.0870538;49.44335220000001
3257;90482;Nürnberg-Mögeldorf;Ostendstr. 58;91196;455980.0;45598.0;11.1114511;49.4519532
3258;90441;Nürnberg-Werderau;Ernst-Sachs-Str. 4;104256;312768.0;52128.0;11.0550965;49.4278628
3259;90451;Nürnberg-Röthenbach;Am Röthenbacher Landgraben 2;78216;208576.0;26072.0;11.037288900000002;49.4197761
3260;90459;Nürnberg-Steinbühl;Thüringer Str. 2;97800;440100.0;48900.0;11.074052;49.433458
3261;90571;Schwaig-Behringersdorf;Am Kohlschlag 12;136962;616329.0;68481.0;11.1968469;49.4821276
3262;90461;Nürnberg-Glockenhof;Allersberger Str. 130;156576;365344.0;52192.0;11.0913944;49.4355821
3263;91623;Sachsen bei Ansbach;Im Tal 7;97890;163150.0;32630.0;10.6625998;49.2853033
3264;91207;Lauf/ Pegnitz;Henry-Dunant-Str. 2;91392;274176.0;45696.0;11.2938477;49.5167185
3265;91567;Herrieden;Industriestr. 7;84890;254670.0;42445.0;10.5065319;49.234119
3266;90469;Nürnberg-Gartenstadt;Julius-Loßmann-Str. 11;130640;587880.0;65320.0;11.0811681;49.416663799999995
3267;90478;Nürnberg-Gleißhammer;Kallmünzer Str. 16;13068;45738.0;6534.0;11.1259675;49.4333781
3268;92676;Eschenbach;Kirchenthumbacher Str. 30;245100;571900.0;81700.0;11.813582199999999;49.7538443
3269;90552;Röthenbach;Renzenhofer Str. 100;205947;343245.0;68649.0;11.2465835;49.4769057
3270;91555;Feuchtwangen;Dinkelsbühler Str. 10;58860;137340.0;19620.0;10.3256237;49.1653484
3271;90475;Nürnberg-Altenfurt;Löwenberger Str. 153;130840;392520.0;65420.0;11.1725288;49.4134115
3272;91217;Hersbruck;Leutenbachstr. 33;117792;274848.0;39264.0;11.4352528;49.49966329999999
3273;90455;Nürnberg-Katzwang;Strawinskystr. 42;144012;504042.0;72006.0;11.0592719;49.3458615
3274;92655;Grafenwöhr;Bahnhofsstr. 60;294660;982200.0;98220.0;11.9048768;49.729308700000004
3275;91224;Pommelsbrunn-Hohenstadt;Happurger Str. 8;216150;648450.0;72050.0;11.483048;49.5070816
3276;91572;Bechhofen;Gunzenhausener Str. 51;163800;819000.0;81900.0;10.556929199999999;49.1575229
3277;91126;Rednitzhembach;Am Igelsdorfer Berg 4;176958;530874.0;58986.0;11.0559683;49.3150805
3278;90530;Wendelstein;Richtwiese 1;236016;629376.0;78672.0;11.1600879;49.35148849999999
3279;90592;Schwarzenbruck;Bahnhofstr. 8;32790;147555.0;16395.0;11.251399900000001;49.3622813
3280;91550;Dinkelsbühl;Von-Raumer-Str. 11;137760;413280.0;45920.0;10.3288377;49.069880100000006
3281;90518;Altdorf;Nürnberger Str. 11;177174;797283.0;88587.0;11.351296099999999;49.3853173
3282;95643;Tirschenreuth;Mitterteicher Str. 21;118152;236304.0;39384.0;12.3245954;49.88362559999999
3283;91154;Roth;Allersberger Str. 87;265923;886410.0;88641.0;11.1061154;49.247620500000004
3284;91710;Gunzenhausen;Alemannenstr. 4;59112;177336.0;29556.0;10.7546739;49.12221479999999
3285;92237;Sulzbach-Rosenberg;Karolinenstr. 26;105120;420480.0;52560.0;11.7467871;49.5100872
3286;91710;Gunzenhausen;Weissenburger Str. 83;108438;325314.0;36146.0;10.761404400000002;49.1071234
3287;92637;Weiden-Rehbühl;Professor-Zintl-Str. 11;124906;437171.0;62453.0;12.1355451;49.69238259999999
3288;91717;Wassertrüdingen;Am Krautgarten 1;85488;213720.0;42744.0;10.5882937;49.0421195
3289;92637;Weiden;Zur Centralwerkstätte 22;65780;263120.0;32890.0;12.162664300000001;49.6838947
3290;92637;Weiden;Leimberger Str. 55;197400;460600.0;65800.0;12.1483033;49.6645854
3291;92318;Neumarkt;Blomenhofstr. 1A;184296;921480.0;92148.0;11.459495599999999;49.2984893
3292;92318;Neumarkt;Nürnberger Str. 46;286404;668276.0;95468.0;11.4444542;49.288880600000006
3293;92224;Amberg-Ammersricht;Hirschauer Str. 2;92204;276612.0;46102.0;11.8534647;49.466603000000006
3294;92224;Amberg;Infanteriestr. 1;217404;434808.0;72468.0;11.842613400000001;49.44485039999999
3295;92318;Neumarkt;Regensburger Str. 105;72490;253715.0;36245.0;11.4718166;49.2681206
3296;92342;Freystadt;Appianistr. 4;49440;115360.0;16480.0;11.3367201;49.1928688
3297;92224;Amberg;Barbarastr. 20;65940;197820.0;32970.0;11.879228900000001;49.43412559999999
3298;91781;Weißenburg;Schulhausstr. 16;79152;184688.0;26384.0;10.9679662;49.032732
3299;91757;Treuchtlingen;Kanalstr. 49;118764;415674.0;59382.0;10.911222500000001;48.95192309999999
3300;91171;Greding;Hausener Str. 3;138600;323400.0;46200.0;11.349487199999999;49.0452841
3301;92339;Beilngries;Im Oehl 6;19806;69321.0;9903.0;11.476543199999998;49.039713299999995
3302;92421;Schwandorf;Paul-von-Denis-Str. 4;79248;158496.0;26416.0;12.1492169;49.31406920000001
3303;92526;Oberviechtach;Am Schiessanger 9;128817;257634.0;42939.0;12.4132646;49.4545564
3304;93133;Burglengenfeld;Regensburger Str. 46;151984;531944.0;75992.0;12.0533095;49.20006009999999
3305;92431;Neunburg;Industriestr. 1;79320;211520.0;26440.0;12.3937589;49.3389906
3306;93339;Riedenburg;Am Gewerbepark 2A;49590;148770.0;16530.0;11.6973898;48.9587915
3307;93128;Regenstauf;Strassäcker 2;185192;740768.0;92596.0;12.1236504;49.1316193
3308;93149;Nittenau;Haidäckerweg 6;39696;105856.0;13232.0;12.2875135;49.21155779999999
3309;93152;Nittendorf-Pollenried;Deuerlinger Str. 44;119124;238248.0;39708.0;11.9353351;49.035183
3310;93051;Regensburg;Prüfeninger Schloßstr. 4;165500;496500.0;82750.0;12.057492800000002;49.0115752
3311;93059;Regensburg;Altmühlstr. 4;148995;397320.0;49665.0;12.1160794;49.030040899999996
3312;93309;Kelheim;Kelheimwinzerstr. 130;79488;397440.0;39744.0;11.8921897;48.916974200000006
3313;93053;Regensburg-Schwabelweis;Metzgerweg 11;278292;742112.0;92764.0;12.1502015;49.0254155
3314;93080;Pentling;Hohengebrachinger Str. 32;92792;324772.0;46396.0;12.0670766;48.9814592
3315;93053;Regensburg;Merowinger Str. 1;29835;89505.0;9945.0;12.1054687;48.993376899999994
3316;93055;Regensburg-Burgweinting;Friedrich-Viehbacher-Allee 9;92848;324968.0;46424.0;12.1420255;48.9891687
3317;93073;Neutraubling;Berliner Str. 41;13268;66340.0;6634.0;12.1852748;48.9744821
3318;93326;Abensberg;Straubinger Str. 14;179172;537516.0;59724.0;11.851397300000002;48.8132309
3319;93437;Furth im Wald;Hochstr. 8;19914;46466.0;6638.0;12.8447397;49.314810200000004
3320;93413;Cham;Rodinger Str. 4;33200;166000.0;16600.0;12.6614706;49.202166600000005
3321;93096;Köfering;Bahnhofstr. 2;49815;149445.0;16605.0;12.2045629;48.9336153
3322;93086;Wörth/ Donau;Regensburger Str. 47;129558;259116.0;43186.0;12.38701;49.0028336
3323;93444;Bad Kötzting;Lamer Str. 36;9969;29907.0;3323.0;12.870045800000002;49.17875069999999
3324;94234;Viechtach;Schmidstr. 24A;86424;345696.0;43212.0;12.877225099999999;49.0797734
3325;94315;Straubing;Geiselhöringer Str. 66;113050;282625.0;56525.0;12.5539797;48.8770123
3326;94327;Bogen/ Furth;Petersgewanne 1;49890;99780.0;16630.0;12.670087599999999;48.91948679999999
3327;94315;Straubing;Hirschberger Ring 32;19962;99810.0;9981.0;12.606041099999999;48.8831596
3328;94315;Straubing;Landshuter Str. 197;249600;832000.0;83200.0;12.5773207;48.8591664
3329;94526;Metten;Eichenhainstr. 2;249675;832250.0;83225.0;12.9134469;48.85713459999999
3330;94209;Regen;Zwieseler Str. 45;289710;965700.0;96570.0;13.137647199999998;48.9728846
3331;94227;Zwiesel;Regener Str. 35;79944;159888.0;26648.0;13.2228407;49.0058533
3332;94469;Deggendorf;Graflinger Str. 126;79968;186592.0;26656.0;12.960047099999999;48.847800299999996
3333;94447;Plattling;Otto-Brindl-Str. 2;79992;399960.0;39996.0;12.895422300000002;48.7865999
3334;94405;Landau/ Isar;Hochstr. 46;260052;693472.0;86684.0;12.700666;48.6618966
3335;94491;Hengersberg;Donaustr. 12;106720;320160.0;53360.0;13.048164199999999;48.76552090000001
3336;94486;Osterhofen;Blumenstr. 4;140112;467040.0;46704.0;13.0093667;48.7075431
3337;94424;Arnstorf;Mariakirchner Str. 34;200220;600660.0;100110.0;12.8250977;48.5641941
3338;94481;Grafenau;Vormbacher Weg 14;113492;340476.0;56746.0;13.3939753;48.86176079999999
3339;94535;Eging am See;Vilshofener Str. 36;53424;213696.0;26712.0;13.261993499999999;48.7092574
3340;94474;Vilshofen;Aidenbacher Str. 70;190380;507680.0;63460.0;13.1801827;48.6184365
3341;94078;Freyung;Speltenbach 66;50115;167050.0;16705.0;13.5438949;48.822053100000005
3342;94116;Hutthurm;Am Kreisel 1;40104;66840.0;13368.0;13.483277;48.6681865
3343;94065;Waldkirchen;Bannholzstr. 34A;30087;50145.0;10029.0;13.6099668;48.733109000000006
3344;94036;Passau-Auerbach;Granecker Str. 6;80256;240768.0;26752.0;13.4145794;48.5720842
